TagA | TagB | P(tagb|taga)
' | '' | 0.16176470588235295
( | DTI | 0.0033444816053511705
( | IN | 0.08361204013377926
( | JJ | 0.033444816053511704
( | JJ-TL | 0.013377926421404682
( | NN | 0.026755852842809364
( | NN-TL | 0.056856187290969896
( | NNS | 0.006688963210702341
( | NNS-TL | 0.0033444816053511705
( | NP | 0.24749163879598662
( | NP$ | 0.006688963210702341
( | NR$ | 0.0033444816053511705
( | NR$-TL | 0.0033444816053511705
( | NR-TL | 0.0033444816053511705
( | PP$ | 0.016722408026755852
( | PPS | 0.013377926421404682
( | PPSS | 0.006688963210702341
( | QL | 0.006688963210702341
( | RB | 0.05016722408026756
( | RBR | 0.0033444816053511705
( | TO | 0.0033444816053511705
( | VB | 0.020066889632107024
( | VB-TL | 0.0033444816053511705
( | VBG | 0.020066889632107024
( | VBG-TL | 0.0033444816053511705
( | VBN | 0.026755852842809364
( | WDT | 0.030100334448160536
( | WPS | 0.006688963210702341
( | WRB | 0.010033444816053512
( | `` | 0.026755852842809364
(-HL | JJ-HL | 0.2
(-HL | NN-HL | 0.1
(-HL | NP-HL | 0.7
) | ' | 0.0033112582781456954
) | '' | 0.006622516556291391
) | * | 0.0033112582781456954
) | , | 0.1490066225165563
) | -- | 0.023178807947019868
) | . | 0.18211920529801323
) | : | 0.0033112582781456954
) | AT | 0.023178807947019868
) | BED | 0.0033112582781456954
) | BEDZ | 0.006622516556291391
) | BER | 0.016556291390728478
) | BEZ | 0.016556291390728478
) | CC | 0.08278145695364239
) | CD | 0.006622516556291391
) | CS | 0.013245033112582781
) | DO | 0.0033112582781456954
) | DOD | 0.0033112582781456954
) | DT | 0.0033112582781456954
) | EX | 0.0033112582781456954
) | HV | 0.0033112582781456954
) | HVD | 0.013245033112582781
) | HVZ | 0.0033112582781456954
) | IN | 0.076158940397351
) | JJ | 0.009933774834437087
) | MD | 0.023178807947019868
) | NN | 0.046357615894039736
) | NN-TL | 0.0033112582781456954
) | NNS | 0.013245033112582781
) | NNS-HL | 0.0033112582781456954
) | NP | 0.04966887417218543
) | NP$ | 0.0033112582781456954
) | NP-HL | 0.006622516556291391
) | OD-HL | 0.0033112582781456954
) | PPS | 0.016556291390728478
) | PPSS | 0.006622516556291391
) | PPSS+HV | 0.0033112582781456954
) | RB | 0.013245033112582781
) | TO | 0.009933774834437087
) | VB | 0.026490066225165563
) | VBD | 0.033112582781456956
) | VBG | 0.013245033112582781
) | VBN | 0.019867549668874173
) | VBZ | 0.019867549668874173
) | WPS | 0.006622516556291391
) | WRB | 0.006622516556291391
) | `` | 0.013245033112582781
)-HL | -- | 0.95
)-HL | .-HL | 0.05
* | ' | 0.0015723270440251573
* | '' | 0.0015723270440251573
* | , | 0.014150943396226415
* | . | 0.007861635220125786
* | ABN | 0.007861635220125786
* | AP | 0.014150943396226415
* | AT | 0.08018867924528301
* | BE | 0.06761006289308176
* | BEG | 0.0031446540880503146
* | BEN | 0.020440251572327043
* | CC | 0.0015723270440251573
* | CD | 0.0031446540880503146
* | CS | 0.0110062893081761
* | DO | 0.0047169811320754715
* | DT | 0.0031446540880503146
* | DTI | 0.0015723270440251573
* | EX | 0.0015723270440251573
* | FW-AT-TL | 0.0015723270440251573
* | HV | 0.015723270440251572
* | HVG | 0.0031446540880503146
* | HVN | 0.0015723270440251573
* | IN | 0.06289308176100629
* | JJ | 0.0770440251572327
* | MD | 0.0015723270440251573
* | NN | 0.015723270440251572
* | NNS | 0.006289308176100629
* | NP | 0.007861635220125786
* | PP$ | 0.007861635220125786
* | QL | 0.031446540880503145
* | RB | 0.13050314465408805
* | TO | 0.031446540880503145
* | VB | 0.24371069182389937
* | VBG | 0.029874213836477988
* | VBN | 0.07861635220125786
* | WDT | 0.007861635220125786
*-HL | NN-HL | 0.5
*-HL | NNS-HL | 0.25
*-HL | VB-HL | 0.25
, | ' | 0.00043706293706293706
, | ( | 0.00010926573426573427
, | ) | 0.00010926573426573427
, | * | 0.004042832167832168
, | , | 0.0005463286713286714
, | -- | 0.00010926573426573427
, | ABL | 0.00010926573426573427
, | ABN | 0.0018575174825174825
, | ABX | 0.0021853146853146855
, | AP | 0.005463286713286713
, | AT | 0.10085227272727272
, | AT-TL | 0.0005463286713286714
, | BE | 0.00043706293706293706
, | BED | 0.002076048951048951
, | BEDZ | 0.010052447552447552
, | BEDZ* | 0.00010926573426573427
, | BEG | 0.00021853146853146853
, | BEN | 0.00021853146853146853
, | BER | 0.0034965034965034965
, | BEZ | 0.01256555944055944
, | BEZ* | 0.00010926573426573427
, | CC | 0.11309003496503496
, | CC-TL | 0.00021853146853146853
, | CD | 0.02283653846153846
, | CD-TL | 0.002513111888111888
, | CS | 0.036931818181818184
, | DO | 0.00043706293706293706
, | DO* | 0.00010926573426573427
, | DOD | 0.0005463286713286714
, | DOD* | 0.00010926573426573427
, | DOZ | 0.0003277972027972028
, | DOZ* | 0.00010926573426573427
, | DT | 0.007867132867132868
, | DT+BEZ | 0.0003277972027972028
, | DTI | 0.0015297202797202797
, | DTS | 0.0010926573426573427
, | DTX | 0.00010926573426573427
, | EX | 0.005244755244755245
, | EX+BEZ | 0.00010926573426573427
, | FW-AT-TL | 0.00010926573426573427
, | FW-CC | 0.00021853146853146853
, | FW-IN | 0.0003277972027972028
, | HV | 0.0034965034965034965
, | HVD | 0.0027316433566433565
, | HVG | 0.00043706293706293706
, | HVN | 0.00010926573426573427
, | HVZ | 0.006446678321678322
, | HVZ* | 0.00010926573426573427
, | IN | 0.08577360139860139
, | IN-TL | 0.00010926573426573427
, | JJ | 0.04436188811188811
, | JJ-TL | 0.004152097902097902
, | JJR | 0.0005463286713286714
, | JJS | 0.00021853146853146853
, | JJT | 0.0005463286713286714
, | MD | 0.013002622377622378
, | MD* | 0.00043706293706293706
, | NN | 0.04479895104895105
, | NN$ | 0.00021853146853146853
, | NN$-TL | 0.00021853146853146853
, | NN-TL | 0.01125437062937063
, | NNS | 0.020869755244755244
, | NNS$ | 0.00021853146853146853
, | NNS-TL | 0.0008741258741258741
, | NP | 0.10806381118881118
, | NP$ | 0.0027316433566433565
, | NP$-TL | 0.00010926573426573427
, | NP-TL | 0.003277972027972028
, | NPS | 0.001201923076923077
, | NR | 0.0007648601398601399
, | NR$ | 0.00021853146853146853
, | NR-TL | 0.00010926573426573427
, | NRS | 0.00010926573426573427
, | OD | 0.0007648601398601399
, | OD-TL | 0.0007648601398601399
, | PN | 0.0013111888111888112
, | PP$ | 0.00666520979020979
, | PP$$ | 0.00010926573426573427
, | PP$-TL | 0.00021853146853146853
, | PPL | 0.00021853146853146853
, | PPS | 0.03715034965034965
, | PPS+BEZ | 0.0008741258741258741
, | PPS+MD | 0.00021853146853146853
, | PPSS | 0.015734265734265736
, | PPSS+BER | 0.00021853146853146853
, | PPSS+HV | 0.0003277972027972028
, | PPSS+MD | 0.0006555944055944056
, | QL | 0.006993006993006993
, | RB | 0.043050699300699304
, | RB-TL | 0.00021853146853146853
, | RBR | 0.0005463286713286714
, | RP | 0.0014204545454545455
, | TO | 0.006883741258741259
, | UH | 0.0009833916083916085
, | UH-TL | 0.00010926573426573427
, | VB | 0.010161713286713286
, | VB-TL | 0.0003277972027972028
, | VBD | 0.03529283216783217
, | VBG | 0.02174388111888112
, | VBN | 0.018138111888111888
, | VBN-TL | 0.0013111888111888112
, | VBZ | 0.012674825174825174
, | WDT | 0.015625
, | WP$ | 0.002513111888111888
, | WPO | 0.00021853146853146853
, | WPS | 0.02021416083916084
, | WQL | 0.00010926573426573427
, | WQL-TL | 0.00010926573426573427
, | WRB | 0.017263986013986012
, | `` | 0.021525349650349652
,-HL | AP-HL | 0.011904761904761904
,-HL | IN-HL | 0.011904761904761904
,-HL | JJ-HL | 0.011904761904761904
,-HL | NN-HL | 0.011904761904761904
,-HL | NNS-HL | 0.011904761904761904
,-HL | NP | 0.023809523809523808
,-HL | NP-HL | 0.8571428571428571
,-HL | NPS-HL | 0.011904761904761904
,-HL | PN-HL | 0.011904761904761904
,-HL | RB-HL | 0.023809523809523808
,-HL | VBN-HL | 0.011904761904761904
-- | ( | 0.008976660682226212
-- | * | 0.008976660682226212
-- | ABN | 0.005385996409335727
-- | ABX | 0.0017953321364452424
-- | AP | 0.008976660682226212
-- | AT | 0.15439856373429084
-- | AT-TL | 0.0017953321364452424
-- | BED | 0.005385996409335727
-- | BEDZ | 0.008976660682226212
-- | BER | 0.0017953321364452424
-- | BEZ | 0.00718132854578097
-- | CC | 0.1400359066427289
-- | CD | 0.03231597845601436
-- | CS | 0.03770197486535009
-- | DT | 0.017953321364452424
-- | DTI | 0.0017953321364452424
-- | EX | 0.003590664272890485
-- | HV | 0.0017953321364452424
-- | HVD | 0.003590664272890485
-- | HVG | 0.0017953321364452424
-- | HVZ | 0.003590664272890485
-- | IN | 0.10233393177737882
-- | JJ | 0.03590664272890485
-- | JJ-TL | 0.003590664272890485
-- | MD | 0.010771992818671455
-- | NN | 0.03590664272890485
-- | NN-TL | 0.01615798922800718
-- | NNS | 0.03411131059245961
-- | NNS-TL | 0.0017953321364452424
-- | NP | 0.05745062836624776
-- | NP-TL | 0.003590664272890485
-- | PN | 0.0017953321364452424
-- | PP$ | 0.01436265709156194
-- | PPS | 0.012567324955116697
-- | PPSS | 0.03231597845601436
-- | PPSS+BER | 0.0017953321364452424
-- | PPSS+MD | 0.0017953321364452424
-- | QL | 0.012567324955116697
-- | RB | 0.04488330341113106
-- | TO | 0.003590664272890485
-- | UH | 0.005385996409335727
-- | VB | 0.008976660682226212
-- | VB-TL | 0.0017953321364452424
-- | VBD | 0.01615798922800718
-- | VBG | 0.017953321364452424
-- | VBN | 0.012567324955116697
-- | VBZ | 0.008976660682226212
-- | WDT | 0.012567324955116697
-- | WPS | 0.005385996409335727
-- | WRB | 0.005385996409335727
-- | `` | 0.019748653500897665
---HL | AP-HL | 1.0
. | ' | 0.0017899761336515514
. | '' | 0.001431980906921241
. | ( | 0.0042959427207637235
. | ) | 0.0031026252983293555
. | * | 0.0020286396181384246
. | *-HL | 0.00011933174224343676
. | -- | 0.00047732696897374703
. | . | 0.06599045346062052
. | ABL | 0.00011933174224343676
. | ABN | 0.003579952267303103
. | ABN-HL | 0.00011933174224343676
. | ABX | 0.002505966587112172
. | AP | 0.012410501193317422
. | AP-HL | 0.0008353221957040572
. | AT | 0.16885441527446302
. | AT-HL | 0.0031026252983293555
. | AT-TL | 0.0005966587112171838
. | AT-TL-HL | 0.00011933174224343676
. | BE | 0.00011933174224343676
. | BEDZ | 0.00023866348448687351
. | BEG | 0.00011933174224343676
. | BER | 0.00023866348448687351
. | BER* | 0.00011933174224343676
. | BEZ | 0.0007159904534606205
. | CC | 0.05178997613365155
. | CC-HL | 0.00011933174224343676
. | CD | 0.015155131264916468
. | CD-HL | 0.0016706443914081145
. | CD-TL | 0.00011933174224343676
. | CS | 0.03281622911694511
. | DO | 0.00047732696897374703
. | DO* | 0.00023866348448687351
. | DOD | 0.00011933174224343676
. | DOZ | 0.0010739856801909309
. | DT | 0.024463007159904536
. | DT+BEZ | 0.00047732696897374703
. | DTI | 0.004653937947494033
. | DTI-HL | 0.00011933174224343676
. | DTS | 0.005250596658711217
. | DTX | 0.0005966587112171838
. | EX | 0.011694510739856803
. | EX+BEZ | 0.0005966587112171838
. | FW-AT-HL | 0.00011933174224343676
. | FW-AT-TL | 0.00023866348448687351
. | FW-NNS-TL | 0.00023866348448687351
. | HVD | 0.0007159904534606205
. | HVG | 0.00047732696897374703
. | HVZ | 0.00011933174224343676
. | IN | 0.0671837708830549
. | IN-HL | 0.0010739856801909309
. | IN-TL | 0.00011933174224343676
. | JJ | 0.015155131264916468
. | JJ-HL | 0.00477326968973747
. | JJ-TL | 0.0031026252983293555
. | JJ-TL-HL | 0.00047732696897374703
. | JJR | 0.00047732696897374703
. | JJR-HL | 0.00047732696897374703
. | JJS | 0.00023866348448687351
. | JJT | 0.00047732696897374703
. | JJT-HL | 0.00023866348448687351
. | MD | 0.0017899761336515514
. | MD*-HL | 0.00011933174224343676
. | MD-HL | 0.00035799522673031026
. | NN | 0.020644391408114558
. | NN$ | 0.00023866348448687351
. | NN$-HL | 0.00023866348448687351
. | NN$-TL | 0.00011933174224343676
. | NN-HL | 0.012410501193317422
. | NN-TL | 0.01658711217183771
. | NN-TL-HL | 0.001431980906921241
. | NNS | 0.020405727923627683
. | NNS$-HL | 0.00023866348448687351
. | NNS-HL | 0.00513126491646778
. | NNS-TL | 0.0005966587112171838
. | NP | 0.0905727923627685
. | NP$ | 0.0059665871121718375
. | NP$-TL | 0.00023866348448687351
. | NP+BEZ | 0.00011933174224343676
. | NP-HL | 0.01217183770883055
. | NP-TL | 0.0020286396181384246
. | NP-TL-HL | 0.00011933174224343676
. | NPS | 0.00011933174224343676
. | NR | 0.0016706443914081145
. | NR$ | 0.00023866348448687351
. | OD | 0.0008353221957040572
. | PN | 0.003221957040572792
. | PN+HVZ | 0.00011933174224343676
. | PN-HL | 0.00011933174224343676
. | PP$ | 0.017064439140811457
. | PP$$ | 0.00023866348448687351
. | PP$-HL | 0.00011933174224343676
. | PPS | 0.07720763723150358
. | PPS+BEZ | 0.0020286396181384246
. | PPS+BEZ-HL | 0.00011933174224343676
. | PPS+HVZ | 0.00047732696897374703
. | PPS+MD | 0.00047732696897374703
. | PPSS | 0.030906921241050118
. | PPSS+BEM | 0.0010739856801909309
. | PPSS+BER | 0.00011933174224343676
. | PPSS+HV | 0.0007159904534606205
. | PPSS+MD | 0.0010739856801909309
. | PPSS-HL | 0.00011933174224343676
. | QL | 0.0042959427207637235
. | RB | 0.051073985680190934
. | RB+BEZ | 0.00011933174224343676
. | RB-HL | 0.0009546539379474941
. | RBR | 0.0011933174224343676
. | RP | 0.00035799522673031026
. | TO | 0.0027446300715990453
. | UH | 0.0016706443914081145
. | VB | 0.0059665871121718375
. | VB-HL | 0.0010739856801909309
. | VB-TL | 0.00035799522673031026
. | VBD | 0.0010739856801909309
. | VBD-HL | 0.00035799522673031026
. | VBG | 0.010143198090692125
. | VBG-HL | 0.0021479713603818618
. | VBG-TL | 0.00011933174224343676
. | VBN | 0.005250596658711217
. | VBN-HL | 0.0011933174224343676
. | VBN-TL | 0.00035799522673031026
. | VBN-TL-HL | 0.00011933174224343676
. | VBZ-HL | 0.0031026252983293555
. | WDT | 0.005250596658711217
. | WDT+BEZ | 0.00023866348448687351
. | WDT+BEZ-HL | 0.00011933174224343676
. | WDT-HL | 0.00035799522673031026
. | WPS | 0.0007159904534606205
. | WQL | 0.00035799522673031026
. | WRB | 0.010620525059665872
. | WRB-HL | 0.00023866348448687351
. | `` | 0.03854415274463007
.-HL | -- | 0.058823529411764705
.-HL | .-HL | 0.09803921568627451
.-HL | AT | 0.11764705882352941
.-HL | CD | 0.058823529411764705
.-HL | CS | 0.058823529411764705
.-HL | DT | 0.0196078431372549
.-HL | EX | 0.058823529411764705
.-HL | IN | 0.17647058823529413
.-HL | IN-HL | 0.0392156862745098
.-HL | JJ | 0.0196078431372549
.-HL | NN | 0.0196078431372549
.-HL | NN-TL | 0.0196078431372549
.-HL | NNS | 0.0392156862745098
.-HL | NP | 0.13725490196078433
.-HL | NP$ | 0.0196078431372549
.-HL | QL | 0.0196078431372549
.-HL | UH-HL | 0.0196078431372549
.-HL | VBZ-HL | 0.0196078431372549
: | ' | 0.007462686567164179
: | ( | 0.007462686567164179
: | *-HL | 0.0037313432835820895
: | -- | 0.007462686567164179
: | ABN | 0.0037313432835820895
: | AP | 0.014925373134328358
: | AT | 0.09701492537313433
: | CC | 0.014925373134328358
: | CD | 0.048507462686567165
: | CS | 0.022388059701492536
: | DO | 0.0037313432835820895
: | DOZ | 0.011194029850746268
: | DT | 0.022388059701492536
: | EX | 0.011194029850746268
: | IN | 0.033582089552238806
: | IN-HL | 0.0037313432835820895
: | JJ | 0.022388059701492536
: | JJ-HL | 0.0037313432835820895
: | JJ-NC | 0.0037313432835820895
: | MD | 0.0037313432835820895
: | NN | 0.029850746268656716
: | NN-TL | 0.007462686567164179
: | NNS | 0.007462686567164179
: | NP | 0.09701492537313433
: | NP-TL | 0.0037313432835820895
: | NPS | 0.0037313432835820895
: | PN | 0.007462686567164179
: | PP$ | 0.014925373134328358
: | PPS | 0.03731343283582089
: | PPSS | 0.007462686567164179
: | PPSS+HV | 0.0037313432835820895
: | QL | 0.0037313432835820895
: | RB | 0.018656716417910446
: | TO | 0.007462686567164179
: | VB | 0.007462686567164179
: | VBG | 0.0037313432835820895
: | VBN-HL | 0.007462686567164179
: | WDT | 0.007462686567164179
: | WPS+BEZ | 0.0037313432835820895
: | WRB | 0.011194029850746268
: | `` | 0.3619402985074627
:-HL | AP | 0.023255813953488372
:-HL | AT | 0.046511627906976744
:-HL | CC | 0.046511627906976744
:-HL | CD | 0.023255813953488372
:-HL | CS | 0.046511627906976744
:-HL | DT | 0.023255813953488372
:-HL | EX | 0.023255813953488372
:-HL | IN | 0.13953488372093023
:-HL | JJ-TL-HL | 0.023255813953488372
:-HL | NP | 0.23255813953488372
:-HL | NPS$-HL | 0.023255813953488372
:-HL | PN | 0.023255813953488372
:-HL | PP$ | 0.023255813953488372
:-HL | PPSS | 0.16279069767441862
:-HL | RB | 0.11627906976744186
:-HL | VB | 0.023255813953488372
:-TL | CD-TL | 1.0
ABL | AT | 0.9565217391304348
ABL | CS | 0.021739130434782608
ABL | JJ | 0.021739130434782608
ABN | '' | 0.0023584905660377358
ABN | , | 0.06367924528301887
ABN | -- | 0.0023584905660377358
ABN | . | 0.0330188679245283
ABN | : | 0.0023584905660377358
ABN | AP | 0.009433962264150943
ABN | AT | 0.16745283018867924
ABN | BED | 0.0023584905660377358
ABN | BEDZ | 0.0047169811320754715
ABN | BEN | 0.007075471698113208
ABN | BER | 0.007075471698113208
ABN | BEZ | 0.0023584905660377358
ABN | CC | 0.0023584905660377358
ABN | CD | 0.02122641509433962
ABN | CS | 0.0023584905660377358
ABN | DT | 0.025943396226415096
ABN | DTS | 0.025943396226415096
ABN | EX | 0.0023584905660377358
ABN | HV | 0.0023584905660377358
ABN | HVD | 0.0023584905660377358
ABN | IN | 0.1650943396226415
ABN | JJ | 0.03537735849056604
ABN | JJ-TL | 0.007075471698113208
ABN | MD | 0.0047169811320754715
ABN | NN | 0.06367924528301887
ABN | NN-TL | 0.0047169811320754715
ABN | NNS | 0.14858490566037735
ABN | NP | 0.009433962264150943
ABN | NPS | 0.0047169811320754715
ABN | OD | 0.0023584905660377358
ABN | PP$ | 0.03773584905660377
ABN | PPS | 0.007075471698113208
ABN | PPSS | 0.009433962264150943
ABN | QL | 0.007075471698113208
ABN | RB | 0.02122641509433962
ABN | RP | 0.0047169811320754715
ABN | VB | 0.02830188679245283
ABN | VBD | 0.009433962264150943
ABN | VBG | 0.009433962264150943
ABN | VBN | 0.014150943396226415
ABN | VBZ | 0.0047169811320754715
ABN | WDT | 0.0023584905660377358
ABN | WPO | 0.0023584905660377358
ABN | WPS | 0.007075471698113208
ABN-HL | IN-HL | 1.0
ABN-TL | AT-TL | 0.3333333333333333
ABN-TL | DT-TL | 0.5
ABN-TL | NNS$-TL | 0.16666666666666666
ABX | '' | 0.008333333333333333
ABX | , | 0.008333333333333333
ABX | AT | 0.10833333333333334
ABX | BED | 0.025
ABX | BER | 0.025
ABX | CS | 0.008333333333333333
ABX | HV | 0.025
ABX | IN | 0.15
ABX | JJ | 0.075
ABX | JJ-TL | 0.008333333333333333
ABX | MD | 0.008333333333333333
ABX | NN | 0.06666666666666667
ABX | NNS | 0.25833333333333336
ABX | NP | 0.058333333333333334
ABX | PP$ | 0.008333333333333333
ABX | RB | 0.016666666666666666
ABX | RP | 0.008333333333333333
ABX | VB | 0.05
ABX | VBD | 0.025
ABX | VBG | 0.008333333333333333
ABX | VBN | 0.03333333333333333
ABX | VBZ | 0.008333333333333333
ABX | `` | 0.008333333333333333
AP | ' | 0.0005927682276229994
AP | '' | 0.004149377593360996
AP | ( | 0.0005927682276229994
AP | * | 0.0005927682276229994
AP | , | 0.00889152341434499
AP | . | 0.01956135151155898
AP | : | 0.0011855364552459987
AP | ABN | 0.0005927682276229994
AP | AP | 0.013633669235328987
AP | AT | 0.00889152341434499
AP | BE | 0.0005927682276229994
AP | BED | 0.0011855364552459987
AP | BEDZ | 0.0005927682276229994
AP | BEG | 0.0005927682276229994
AP | BER | 0.002963841138114997
AP | BEZ | 0.0023710729104919974
AP | CC | 0.006520450503852994
AP | CD | 0.05216360403082395
AP | CS | 0.03438055720213397
AP | DOZ* | 0.0005927682276229994
AP | DT | 0.0017783046828689982
AP | DTI | 0.0011855364552459987
AP | DTS | 0.0005927682276229994
AP | EX | 0.0005927682276229994
AP | HV | 0.0011855364552459987
AP | HVD | 0.0005927682276229994
AP | HVZ | 0.0011855364552459987
AP | IN | 0.13040901007705988
AP | JJ | 0.06224066390041494
AP | JJ-TL | 0.011262596324836989
AP | JJR | 0.0011855364552459987
AP | JJS | 0.0011855364552459987
AP | JJS-TL | 0.0005927682276229994
AP | JJT | 0.0011855364552459987
AP | MD | 0.0023710729104919974
AP | NN | 0.2981624184943687
AP | NN$ | 0.006520450503852994
AP | NN-TL | 0.01007705986959099
AP | NNS | 0.21813870776526378
AP | NNS-TL | 0.0011855364552459987
AP | NP | 0.024896265560165973
AP | NP-TL | 0.0011855364552459987
AP | NPS | 0.0035566093657379964
AP | NR | 0.011262596324836989
AP | NR$ | 0.0005927682276229994
AP | NRS | 0.0005927682276229994
AP | PN | 0.0005927682276229994
AP | PPS+BEZ | 0.0005927682276229994
AP | PPSS | 0.0017783046828689982
AP | QL | 0.0035566093657379964
AP | RB | 0.006520450503852994
AP | TO | 0.00948429164196799
AP | VB | 0.004742145820983995
AP | VBD | 0.0011855364552459987
AP | VBG | 0.007113218731475993
AP | VBN | 0.004742145820983995
AP | VBZ | 0.0005927682276229994
AP | WDT | 0.0005927682276229994
AP | WPS | 0.0023710729104919974
AP | WRB | 0.0005927682276229994
AP | `` | 0.0011855364552459987
AP$ | NN | 0.5
AP$ | NNS | 0.5
AP-HL | CS | 0.06666666666666667
AP-HL | IN-HL | 0.13333333333333333
AP-HL | JJ-HL | 0.06666666666666667
AP-HL | NN-HL | 0.5333333333333333
AP-HL | NNS-HL | 0.13333333333333333
AP-HL | TO-HL | 0.06666666666666667
AP-TL | NN-TL | 0.7142857142857143
AP-TL | NNS-TL | 0.14285714285714285
AP-TL | UH-TL | 0.14285714285714285
AT | ' | 0.00018666002986560479
AT | * | 0.00012444001991040318
AT | , | 6.222000995520159e-05
AT | -- | 6.222000995520159e-05
AT | ABN | 0.00037332005973120957
AT | AP | 0.026256844201095073
AT | CD | 0.014248382279741165
AT | CD-TL | 0.00024888003982080636
AT | FW-IN | 6.222000995520159e-05
AT | FW-JJ-TL | 0.00012444001991040318
AT | FW-NN | 0.0005599800895968143
AT | FW-NN-TL | 0.0011821801891488302
AT | JJ | 0.19412643106022898
AT | JJ-TL | 0.022088103534096567
AT | JJR | 0.005599800895968144
AT | JJR-TL | 0.00012444001991040318
AT | JJS | 0.0019288203086112493
AT | JJS-TL | 6.222000995520159e-05
AT | JJT | 0.007715281234444997
AT | NN | 0.4417620706819313
AT | NN$ | 0.013315082130413141
AT | NN$-TL | 0.0027376804380288703
AT | NN-TL | 0.03845196615231458
AT | NNS | 0.06738427078148332
AT | NNS$ | 0.0018043802887008462
AT | NNS$-TL | 0.0008710801393728223
AT | NNS-TL | 0.006781981085116974
AT | NP | 0.039198606271777
AT | NP$ | 0.0009333001493280239
AT | NP-TL | 0.01642608262817322
AT | NPS | 0.008524141363862618
AT | NPS$ | 0.0008710801393728223
AT | NR | 0.002613240418118467
AT | NR$-TL | 6.222000995520159e-05
AT | NR-TL | 0.002613240418118467
AT | OD | 0.018728222996515678
AT | OD-TL | 0.0013066202090592336
AT | PN | 0.0006844201095072176
AT | PN$ | 6.222000995520159e-05
AT | QL | 0.014746142359382777
AT | RB | 0.003795420607267297
AT | RB-NC | 6.222000995520159e-05
AT | RB-TL | 6.222000995520159e-05
AT | RBT | 6.222000995520159e-05
AT | RP | 6.222000995520159e-05
AT | VB | 0.00024888003982080636
AT | VBD | 6.222000995520159e-05
AT | VBG | 0.013066202090592335
AT | VBG-TL | 0.00024888003982080636
AT | VBN | 0.011572921851667497
AT | VBN-TL | 0.007404181184668989
AT | VBZ | 6.222000995520159e-05
AT | `` | 0.008275261324041812
AT-HL | AP-HL | 0.009174311926605505
AT-HL | JJ | 0.009174311926605505
